id,skill_set,subcategory
469,"('data-entry', 'accounting', 'tax')","Page & Website Admin
"
470,"('data-entry', 'accounting', 'tax')","Data Entry
"
471,"('data-entry', 'accounting', 'tax')","Telesale
"
472,"('data-entry', 'accounting', 'tax')","Accounting & Tax of Online shop
"
473,"('data-entry', 'accounting', 'tax')","Online shop management
"
474,"('data-entry', 'accounting', 'tax')","Call Center
"
475,"('data-entry', 'accounting', 'tax')",Sale Representative
476,"('data-entry', 'accounting', 'shop-management')","Page & Website Admin
"
477,"('data-entry', 'accounting', 'shop-management')","Data Entry
"
478,"('data-entry', 'accounting', 'shop-management')","Telesale
"
479,"('data-entry', 'accounting', 'shop-management')","Accounting & Tax of Online shop
"
480,"('data-entry', 'accounting', 'shop-management')","Online shop management
"
481,"('data-entry', 'accounting', 'shop-management')","Call Center
"
482,"('data-entry', 'accounting', 'shop-management')",Sale Representative
483,"('data-entry', 'accounting', 'telesale')","Page & Website Admin
"
484,"('data-entry', 'accounting', 'telesale')","Data Entry
"
485,"('data-entry', 'accounting', 'telesale')","Telesale
"
486,"('data-entry', 'accounting', 'telesale')","Accounting & Tax of Online shop
"
487,"('data-entry', 'accounting', 'telesale')","Online shop management
"
488,"('data-entry', 'accounting', 'telesale')","Call Center
"
489,"('data-entry', 'accounting', 'telesale')",Sale Representative
490,"('data-entry', 'call-center', 'admin')","Page & Website Admin
"
491,"('data-entry', 'call-center', 'admin')","Data Entry
"
492,"('data-entry', 'call-center', 'admin')","Telesale
"
493,"('data-entry', 'call-center', 'admin')","Accounting & Tax of Online shop
"
494,"('data-entry', 'call-center', 'admin')","Online shop management
"
495,"('data-entry', 'call-center', 'admin')","Call Center
"
496,"('data-entry', 'call-center', 'admin')",Sale Representative
497,"('data-entry', 'call-center', 'accounting')","Page & Website Admin
"
498,"('data-entry', 'call-center', 'accounting')","Data Entry
"
499,"('data-entry', 'call-center', 'accounting')","Telesale
"
500,"('data-entry', 'call-center', 'accounting')","Accounting & Tax of Online shop
"
501,"('data-entry', 'call-center', 'accounting')","Online shop management
"
502,"('data-entry', 'call-center', 'accounting')","Call Center
"
503,"('data-entry', 'call-center', 'accounting')",Sale Representative
504,"('data-entry', 'call-center', 'salesman')","Page & Website Admin
"
505,"('data-entry', 'call-center', 'salesman')","Data Entry
"
506,"('data-entry', 'call-center', 'salesman')","Telesale
"
507,"('data-entry', 'call-center', 'salesman')","Accounting & Tax of Online shop
"
508,"('data-entry', 'call-center', 'salesman')","Online shop management
"
509,"('data-entry', 'call-center', 'salesman')","Call Center
"
510,"('data-entry', 'call-center', 'salesman')",Sale Representative
511,"('data-entry', 'call-center', 'website-admin')","Page & Website Admin
"
512,"('data-entry', 'call-center', 'website-admin')","Data Entry
"
513,"('data-entry', 'call-center', 'website-admin')","Telesale
"
514,"('data-entry', 'call-center', 'website-admin')","Accounting & Tax of Online shop
"
515,"('data-entry', 'call-center', 'website-admin')","Online shop management
"
516,"('data-entry', 'call-center', 'website-admin')","Call Center
"
517,"('data-entry', 'call-center', 'website-admin')",Sale Representative
518,"('data-entry', 'call-center', 'tax')","Page & Website Admin
"
519,"('data-entry', 'call-center', 'tax')","Data Entry
"
520,"('data-entry', 'call-center', 'tax')","Telesale
"
521,"('data-entry', 'call-center', 'tax')","Accounting & Tax of Online shop
"
522,"('data-entry', 'call-center', 'tax')","Online shop management
"
523,"('data-entry', 'call-center', 'tax')","Call Center
"
524,"('data-entry', 'call-center', 'tax')",Sale Representative
525,"('data-entry', 'call-center', 'shop-management')","Page & Website Admin
"
526,"('data-entry', 'call-center', 'shop-management')","Data Entry
"
527,"('data-entry', 'call-center', 'shop-management')","Telesale
"
528,"('data-entry', 'call-center', 'shop-management')","Accounting & Tax of Online shop
"
529,"('data-entry', 'call-center', 'shop-management')","Online shop management
"
530,"('data-entry', 'call-center', 'shop-management')","Call Center
"
531,"('data-entry', 'call-center', 'shop-management')",Sale Representative
532,"('data-entry', 'call-center', 'telesale')","Page & Website Admin
"
533,"('data-entry', 'call-center', 'telesale')","Data Entry
"
534,"('data-entry', 'call-center', 'telesale')","Telesale
"
535,"('data-entry', 'call-center', 'telesale')","Accounting & Tax of Online shop
"
536,"('data-entry', 'call-center', 'telesale')","Online shop management
"
537,"('data-entry', 'call-center', 'telesale')","Call Center
"
538,"('data-entry', 'call-center', 'telesale')",Sale Representative
539,"('data-entry', 'salesman', 'admin')","Page & Website Admin
"
540,"('data-entry', 'salesman', 'admin')","Data Entry
"
541,"('data-entry', 'salesman', 'admin')","Telesale
"
542,"('data-entry', 'salesman', 'admin')","Accounting & Tax of Online shop
"
543,"('data-entry', 'salesman', 'admin')","Online shop management
"
544,"('data-entry', 'salesman', 'admin')","Call Center
"
545,"('data-entry', 'salesman', 'admin')",Sale Representative
546,"('data-entry', 'salesman', 'accounting')","Page & Website Admin
"
547,"('data-entry', 'salesman', 'accounting')","Data Entry
"
548,"('data-entry', 'salesman', 'accounting')","Telesale
"
549,"('data-entry', 'salesman', 'accounting')","Accounting & Tax of Online shop
"
550,"('data-entry', 'salesman', 'accounting')","Online shop management
"
551,"('data-entry', 'salesman', 'accounting')","Call Center
"
552,"('data-entry', 'salesman', 'accounting')",Sale Representative
553,"('data-entry', 'salesman', 'call-center')","Page & Website Admin
"
554,"('data-entry', 'salesman', 'call-center')","Data Entry
"
555,"('data-entry', 'salesman', 'call-center')","Telesale
"
556,"('data-entry', 'salesman', 'call-center')","Accounting & Tax of Online shop
"
557,"('data-entry', 'salesman', 'call-center')","Online shop management
"
558,"('data-entry', 'salesman', 'call-center')","Call Center
"
559,"('data-entry', 'salesman', 'call-center')",Sale Representative
560,"('data-entry', 'salesman', 'website-admin')","Page & Website Admin
"
561,"('data-entry', 'salesman', 'website-admin')","Data Entry
"
562,"('data-entry', 'salesman', 'website-admin')","Telesale
"
563,"('data-entry', 'salesman', 'website-admin')","Accounting & Tax of Online shop
"
564,"('data-entry', 'salesman', 'website-admin')","Online shop management
"
565,"('data-entry', 'salesman', 'website-admin')","Call Center
"
566,"('data-entry', 'salesman', 'website-admin')",Sale Representative
567,"('data-entry', 'salesman', 'tax')","Page & Website Admin
"
568,"('data-entry', 'salesman', 'tax')","Data Entry
"
569,"('data-entry', 'salesman', 'tax')","Telesale
"
570,"('data-entry', 'salesman', 'tax')","Accounting & Tax of Online shop
"
571,"('data-entry', 'salesman', 'tax')","Online shop management
"
572,"('data-entry', 'salesman', 'tax')","Call Center
"
573,"('data-entry', 'salesman', 'tax')",Sale Representative
574,"('data-entry', 'salesman', 'shop-management')","Page & Website Admin
"
575,"('data-entry', 'salesman', 'shop-management')","Data Entry
"
576,"('data-entry', 'salesman', 'shop-management')","Telesale
"
577,"('data-entry', 'salesman', 'shop-management')","Accounting & Tax of Online shop
"
578,"('data-entry', 'salesman', 'shop-management')","Online shop management
"
579,"('data-entry', 'salesman', 'shop-management')","Call Center
"
580,"('data-entry', 'salesman', 'shop-management')",Sale Representative
581,"('data-entry', 'salesman', 'telesale')","Page & Website Admin
"
582,"('data-entry', 'salesman', 'telesale')","Data Entry
"
583,"('data-entry', 'salesman', 'telesale')","Telesale
"
584,"('data-entry', 'salesman', 'telesale')","Accounting & Tax of Online shop
"
585,"('data-entry', 'salesman', 'telesale')","Online shop management
"
586,"('data-entry', 'salesman', 'telesale')","Call Center
"
587,"('data-entry', 'salesman', 'telesale')",Sale Representative
588,"('data-entry', 'website-admin', 'admin')","Page & Website Admin
"
589,"('data-entry', 'website-admin', 'admin')","Data Entry
"
590,"('data-entry', 'website-admin', 'admin')","Telesale
"
591,"('data-entry', 'website-admin', 'admin')","Accounting & Tax of Online shop
"
592,"('data-entry', 'website-admin', 'admin')","Online shop management
"
593,"('data-entry', 'website-admin', 'admin')","Call Center
"
594,"('data-entry', 'website-admin', 'admin')",Sale Representative
595,"('data-entry', 'website-admin', 'accounting')","Page & Website Admin
"
596,"('data-entry', 'website-admin', 'accounting')","Data Entry
"
597,"('data-entry', 'website-admin', 'accounting')","Telesale
"
598,"('data-entry', 'website-admin', 'accounting')","Accounting & Tax of Online shop
"
599,"('data-entry', 'website-admin', 'accounting')","Online shop management
"
600,"('data-entry', 'website-admin', 'accounting')","Call Center
"
601,"('data-entry', 'website-admin', 'accounting')",Sale Representative
602,"('data-entry', 'website-admin', 'call-center')","Page & Website Admin
"
603,"('data-entry', 'website-admin', 'call-center')","Data Entry
"
604,"('data-entry', 'website-admin', 'call-center')","Telesale
"
605,"('data-entry', 'website-admin', 'call-center')","Accounting & Tax of Online shop
"
606,"('data-entry', 'website-admin', 'call-center')","Online shop management
"
607,"('data-entry', 'website-admin', 'call-center')","Call Center
"
608,"('data-entry', 'website-admin', 'call-center')",Sale Representative
609,"('data-entry', 'website-admin', 'salesman')","Page & Website Admin
"
610,"('data-entry', 'website-admin', 'salesman')","Data Entry
"
611,"('data-entry', 'website-admin', 'salesman')","Telesale
"
612,"('data-entry', 'website-admin', 'salesman')","Accounting & Tax of Online shop
"
613,"('data-entry', 'website-admin', 'salesman')","Online shop management
"
614,"('data-entry', 'website-admin', 'salesman')","Call Center
"
615,"('data-entry', 'website-admin', 'salesman')",Sale Representative
616,"('data-entry', 'website-admin', 'tax')","Page & Website Admin
"
617,"('data-entry', 'website-admin', 'tax')","Data Entry
"
618,"('data-entry', 'website-admin', 'tax')","Telesale
"
619,"('data-entry', 'website-admin', 'tax')","Accounting & Tax of Online shop
"
620,"('data-entry', 'website-admin', 'tax')","Online shop management
"
621,"('data-entry', 'website-admin', 'tax')","Call Center
"
622,"('data-entry', 'website-admin', 'tax')",Sale Representative
623,"('data-entry', 'website-admin', 'shop-management')","Page & Website Admin
"
624,"('data-entry', 'website-admin', 'shop-management')","Data Entry
"
625,"('data-entry', 'website-admin', 'shop-management')","Telesale
"
626,"('data-entry', 'website-admin', 'shop-management')","Accounting & Tax of Online shop
"
627,"('data-entry', 'website-admin', 'shop-management')","Online shop management
"
628,"('data-entry', 'website-admin', 'shop-management')","Call Center
"
629,"('data-entry', 'website-admin', 'shop-management')",Sale Representative
630,"('data-entry', 'website-admin', 'telesale')","Page & Website Admin
"
631,"('data-entry', 'website-admin', 'telesale')","Data Entry
"
632,"('data-entry', 'website-admin', 'telesale')","Telesale
"
633,"('data-entry', 'website-admin', 'telesale')","Accounting & Tax of Online shop
"
634,"('data-entry', 'website-admin', 'telesale')","Online shop management
"
635,"('data-entry', 'website-admin', 'telesale')","Call Center
"
636,"('data-entry', 'website-admin', 'telesale')",Sale Representative
637,"('data-entry', 'tax', 'admin')","Page & Website Admin
"
638,"('data-entry', 'tax', 'admin')","Data Entry
"
639,"('data-entry', 'tax', 'admin')","Telesale
"
640,"('data-entry', 'tax', 'admin')","Accounting & Tax of Online shop
"
641,"('data-entry', 'tax', 'admin')","Online shop management
"
642,"('data-entry', 'tax', 'admin')","Call Center
"
643,"('data-entry', 'tax', 'admin')",Sale Representative
644,"('data-entry', 'tax', 'accounting')","Page & Website Admin
"
645,"('data-entry', 'tax', 'accounting')","Data Entry
"
646,"('data-entry', 'tax', 'accounting')","Telesale
"
647,"('data-entry', 'tax', 'accounting')","Accounting & Tax of Online shop
"
648,"('data-entry', 'tax', 'accounting')","Online shop management
"
649,"('data-entry', 'tax', 'accounting')","Call Center
"
650,"('data-entry', 'tax', 'accounting')",Sale Representative
651,"('data-entry', 'tax', 'call-center')","Page & Website Admin
"
652,"('data-entry', 'tax', 'call-center')","Data Entry
"
653,"('data-entry', 'tax', 'call-center')","Telesale
"
654,"('data-entry', 'tax', 'call-center')","Accounting & Tax of Online shop
"
655,"('data-entry', 'tax', 'call-center')","Online shop management
"
656,"('data-entry', 'tax', 'call-center')","Call Center
"
657,"('data-entry', 'tax', 'call-center')",Sale Representative
