id,skill_set,subcategory
332,"('adobe-illustrator', 'final-cut-pro', 'adobe-after-effect')","Video Editing
"
333,"('adobe-illustrator', 'final-cut-pro', 'adobe-after-effect')","Subtitle
"
334,"('adobe-illustrator', 'final-cut-pro', 'adobe-after-effect')","3D & Animation
"
335,"('adobe-illustrator', 'final-cut-pro', 'adobe-after-effect')",Sound Effects
336,"('adobe-illustrator', 'final-cut-pro', 'adobe-muse')","Photography
"
337,"('adobe-illustrator', 'final-cut-pro', 'adobe-muse')","Motion Graphics
"
338,"('adobe-illustrator', 'final-cut-pro', 'adobe-muse')","Video Production
"
339,"('adobe-illustrator', 'final-cut-pro', 'adobe-muse')","Voice Over
"
340,"('adobe-illustrator', 'final-cut-pro', 'adobe-muse')","Video Editing
"
341,"('adobe-illustrator', 'final-cut-pro', 'adobe-muse')","Subtitle
"
342,"('adobe-illustrator', 'final-cut-pro', 'adobe-muse')","3D & Animation
"
343,"('adobe-illustrator', 'final-cut-pro', 'adobe-muse')",Sound Effects
344,"('adobe-illustrator', 'final-cut-pro', 'digital-marketing')","Photography
"
345,"('adobe-illustrator', 'final-cut-pro', 'digital-marketing')","Motion Graphics
"
346,"('adobe-illustrator', 'final-cut-pro', 'digital-marketing')","Video Production
"
347,"('adobe-illustrator', 'final-cut-pro', 'digital-marketing')","Voice Over
"
348,"('adobe-illustrator', 'final-cut-pro', 'digital-marketing')","Video Editing
"
349,"('adobe-illustrator', 'final-cut-pro', 'digital-marketing')","Subtitle
"
350,"('adobe-illustrator', 'final-cut-pro', 'digital-marketing')","3D & Animation
"
351,"('adobe-illustrator', 'final-cut-pro', 'digital-marketing')",Sound Effects
352,"('adobe-illustrator', 'final-cut-pro', 'adobe-lightroom')","Photography
"
353,"('adobe-illustrator', 'final-cut-pro', 'adobe-lightroom')","Motion Graphics
"
354,"('adobe-illustrator', 'final-cut-pro', 'adobe-lightroom')","Video Production
"
355,"('adobe-illustrator', 'final-cut-pro', 'adobe-lightroom')","Voice Over
"
356,"('adobe-illustrator', 'final-cut-pro', 'adobe-lightroom')","Video Editing
"
357,"('adobe-illustrator', 'final-cut-pro', 'adobe-lightroom')","Subtitle
"
358,"('adobe-illustrator', 'final-cut-pro', 'adobe-lightroom')","3D & Animation
"
359,"('adobe-illustrator', 'final-cut-pro', 'adobe-lightroom')",Sound Effects
360,"('adobe-illustrator', 'final-cut-pro', 'photography')","Photography
"
361,"('adobe-illustrator', 'final-cut-pro', 'photography')","Motion Graphics
"
362,"('adobe-illustrator', 'final-cut-pro', 'photography')","Video Production
"
363,"('adobe-illustrator', 'final-cut-pro', 'photography')","Voice Over
"
364,"('adobe-illustrator', 'final-cut-pro', 'photography')","Video Editing
"
365,"('adobe-illustrator', 'final-cut-pro', 'photography')","Subtitle
"
366,"('adobe-illustrator', 'final-cut-pro', 'photography')","3D & Animation
"
367,"('adobe-illustrator', 'final-cut-pro', 'photography')",Sound Effects
368,"('adobe-illustrator', 'final-cut-pro', 'cinematography')","Photography
"
369,"('adobe-illustrator', 'final-cut-pro', 'cinematography')","Motion Graphics
"
370,"('adobe-illustrator', 'final-cut-pro', 'cinematography')","Video Production
"
371,"('adobe-illustrator', 'final-cut-pro', 'cinematography')","Voice Over
"
372,"('adobe-illustrator', 'final-cut-pro', 'cinematography')","Video Editing
"
373,"('adobe-illustrator', 'final-cut-pro', 'cinematography')","Subtitle
"
374,"('adobe-illustrator', 'final-cut-pro', 'cinematography')","3D & Animation
"
375,"('adobe-illustrator', 'final-cut-pro', 'cinematography')",Sound Effects
376,"('adobe-illustrator', 'final-cut-pro', 'web-design')","Photography
"
377,"('adobe-illustrator', 'final-cut-pro', 'web-design')","Motion Graphics
"
378,"('adobe-illustrator', 'final-cut-pro', 'web-design')","Video Production
"
379,"('adobe-illustrator', 'final-cut-pro', 'web-design')","Voice Over
"
380,"('adobe-illustrator', 'final-cut-pro', 'web-design')","Video Editing
"
381,"('adobe-illustrator', 'final-cut-pro', 'web-design')","Subtitle
"
382,"('adobe-illustrator', 'final-cut-pro', 'web-design')","3D & Animation
"
383,"('adobe-illustrator', 'final-cut-pro', 'web-design')",Sound Effects
384,"('adobe-illustrator', 'final-cut-pro', 'concept-development')","Photography
"
385,"('adobe-illustrator', 'final-cut-pro', 'concept-development')","Motion Graphics
"
386,"('adobe-illustrator', 'final-cut-pro', 'concept-development')","Video Production
"
387,"('adobe-illustrator', 'final-cut-pro', 'concept-development')","Voice Over
"
388,"('adobe-illustrator', 'final-cut-pro', 'concept-development')","Video Editing
"
389,"('adobe-illustrator', 'final-cut-pro', 'concept-development')","Subtitle
"
390,"('adobe-illustrator', 'final-cut-pro', 'concept-development')","3D & Animation
"
391,"('adobe-illustrator', 'final-cut-pro', 'concept-development')",Sound Effects
392,"('adobe-illustrator', 'final-cut-pro', '3d-modeling')","Photography
"
393,"('adobe-illustrator', 'final-cut-pro', '3d-modeling')","Motion Graphics
"
394,"('adobe-illustrator', 'final-cut-pro', '3d-modeling')","Video Production
"
395,"('adobe-illustrator', 'final-cut-pro', '3d-modeling')","Voice Over
"
396,"('adobe-illustrator', 'final-cut-pro', '3d-modeling')","Video Editing
"
397,"('adobe-illustrator', 'final-cut-pro', '3d-modeling')","Subtitle
"
398,"('adobe-illustrator', 'final-cut-pro', '3d-modeling')","3D & Animation
"
399,"('adobe-illustrator', 'final-cut-pro', '3d-modeling')",Sound Effects
400,"('adobe-illustrator', 'final-cut-pro', 'fl-studio')","Photography
"
401,"('adobe-illustrator', 'final-cut-pro', 'fl-studio')","Motion Graphics
"
402,"('adobe-illustrator', 'final-cut-pro', 'fl-studio')","Video Production
"
403,"('adobe-illustrator', 'final-cut-pro', 'fl-studio')","Voice Over
"
404,"('adobe-illustrator', 'final-cut-pro', 'fl-studio')","Video Editing
"
405,"('adobe-illustrator', 'final-cut-pro', 'fl-studio')","Subtitle
"
406,"('adobe-illustrator', 'final-cut-pro', 'fl-studio')","3D & Animation
"
407,"('adobe-illustrator', 'final-cut-pro', 'fl-studio')",Sound Effects
408,"('adobe-illustrator', 'final-cut-pro', 'ableton')","Photography
"
409,"('adobe-illustrator', 'final-cut-pro', 'ableton')","Motion Graphics
"
410,"('adobe-illustrator', 'final-cut-pro', 'ableton')","Video Production
"
411,"('adobe-illustrator', 'final-cut-pro', 'ableton')","Voice Over
"
412,"('adobe-illustrator', 'final-cut-pro', 'ableton')","Video Editing
"
413,"('adobe-illustrator', 'final-cut-pro', 'ableton')","Subtitle
"
414,"('adobe-illustrator', 'final-cut-pro', 'ableton')","3D & Animation
"
415,"('adobe-illustrator', 'final-cut-pro', 'ableton')",Sound Effects
416,"('adobe-illustrator', 'adobe-muse', 'adobe-photoshop')","Photography
"
417,"('adobe-illustrator', 'adobe-muse', 'adobe-photoshop')","Motion Graphics
"
418,"('adobe-illustrator', 'adobe-muse', 'adobe-photoshop')","Video Production
"
419,"('adobe-illustrator', 'adobe-muse', 'adobe-photoshop')","Voice Over
"
420,"('adobe-illustrator', 'adobe-muse', 'adobe-photoshop')","Video Editing
"
421,"('adobe-illustrator', 'adobe-muse', 'adobe-photoshop')","Subtitle
"
422,"('adobe-illustrator', 'adobe-muse', 'adobe-photoshop')","3D & Animation
"
423,"('adobe-illustrator', 'adobe-muse', 'adobe-photoshop')",Sound Effects
424,"('adobe-illustrator', 'adobe-muse', 'adobe-premiere-pro')","Photography
"
425,"('adobe-illustrator', 'adobe-muse', 'adobe-premiere-pro')","Motion Graphics
"
426,"('adobe-illustrator', 'adobe-muse', 'adobe-premiere-pro')","Video Production
"
427,"('adobe-illustrator', 'adobe-muse', 'adobe-premiere-pro')","Voice Over
"
428,"('adobe-illustrator', 'adobe-muse', 'adobe-premiere-pro')","Video Editing
"
429,"('adobe-illustrator', 'adobe-muse', 'adobe-premiere-pro')","Subtitle
"
430,"('adobe-illustrator', 'adobe-muse', 'adobe-premiere-pro')","3D & Animation
"
431,"('adobe-illustrator', 'adobe-muse', 'adobe-premiere-pro')",Sound Effects
432,"('adobe-illustrator', 'adobe-muse', 'adobe-after-effect')","Photography
"
433,"('adobe-illustrator', 'adobe-muse', 'adobe-after-effect')","Motion Graphics
"
434,"('adobe-illustrator', 'adobe-muse', 'adobe-after-effect')","Video Production
"
435,"('adobe-illustrator', 'adobe-muse', 'adobe-after-effect')","Voice Over
"
436,"('adobe-illustrator', 'adobe-muse', 'adobe-after-effect')","Video Editing
"
437,"('adobe-illustrator', 'adobe-muse', 'adobe-after-effect')","Subtitle
"
438,"('adobe-illustrator', 'adobe-muse', 'adobe-after-effect')","3D & Animation
"
439,"('adobe-illustrator', 'adobe-muse', 'adobe-after-effect')",Sound Effects
440,"('adobe-illustrator', 'adobe-muse', 'final-cut-pro')","Photography
"
441,"('adobe-illustrator', 'adobe-muse', 'final-cut-pro')","Motion Graphics
"
442,"('adobe-illustrator', 'adobe-muse', 'final-cut-pro')","Video Production
"
443,"('adobe-illustrator', 'adobe-muse', 'final-cut-pro')","Voice Over
"
444,"('adobe-illustrator', 'adobe-muse', 'final-cut-pro')","Video Editing
"
445,"('adobe-illustrator', 'adobe-muse', 'final-cut-pro')","Subtitle
"
446,"('adobe-illustrator', 'adobe-muse', 'final-cut-pro')","3D & Animation
"
447,"('adobe-illustrator', 'adobe-muse', 'final-cut-pro')",Sound Effects
448,"('adobe-illustrator', 'adobe-muse', 'digital-marketing')","Photography
"
449,"('adobe-illustrator', 'adobe-muse', 'digital-marketing')","Motion Graphics
"
450,"('adobe-illustrator', 'adobe-muse', 'digital-marketing')","Video Production
"
451,"('adobe-illustrator', 'adobe-muse', 'digital-marketing')","Voice Over
"
452,"('adobe-illustrator', 'adobe-muse', 'digital-marketing')","Video Editing
"
453,"('adobe-illustrator', 'adobe-muse', 'digital-marketing')","Subtitle
"
454,"('adobe-illustrator', 'adobe-muse', 'digital-marketing')","3D & Animation
"
455,"('adobe-illustrator', 'adobe-muse', 'digital-marketing')",Sound Effects
456,"('adobe-illustrator', 'adobe-muse', 'adobe-lightroom')","Photography
"
457,"('adobe-illustrator', 'adobe-muse', 'adobe-lightroom')","Motion Graphics
"
458,"('adobe-illustrator', 'adobe-muse', 'adobe-lightroom')","Video Production
"
459,"('adobe-illustrator', 'adobe-muse', 'adobe-lightroom')","Voice Over
"
460,"('adobe-illustrator', 'adobe-muse', 'adobe-lightroom')","Video Editing
"
461,"('adobe-illustrator', 'adobe-muse', 'adobe-lightroom')","Subtitle
"
462,"('adobe-illustrator', 'adobe-muse', 'adobe-lightroom')","3D & Animation
"
463,"('adobe-illustrator', 'adobe-muse', 'adobe-lightroom')",Sound Effects
464,"('adobe-illustrator', 'adobe-muse', 'photography')","Photography
"
465,"('adobe-illustrator', 'adobe-muse', 'photography')","Motion Graphics
"
466,"('adobe-illustrator', 'adobe-muse', 'photography')","Video Production
"
467,"('adobe-illustrator', 'adobe-muse', 'photography')","Voice Over
"
468,"('adobe-illustrator', 'adobe-muse', 'photography')","Video Editing
"
469,"('adobe-illustrator', 'adobe-muse', 'photography')","Subtitle
"
470,"('adobe-illustrator', 'adobe-muse', 'photography')","3D & Animation
"
471,"('adobe-illustrator', 'adobe-muse', 'photography')",Sound Effects
472,"('adobe-illustrator', 'adobe-muse', 'cinematography')","Photography
"
473,"('adobe-illustrator', 'adobe-muse', 'cinematography')","Motion Graphics
"
474,"('adobe-illustrator', 'adobe-muse', 'cinematography')","Video Production
"
475,"('adobe-illustrator', 'adobe-muse', 'cinematography')","Voice Over
"
476,"('adobe-illustrator', 'adobe-muse', 'cinematography')","Video Editing
"
477,"('adobe-illustrator', 'adobe-muse', 'cinematography')","Subtitle
"
478,"('adobe-illustrator', 'adobe-muse', 'cinematography')","3D & Animation
"
479,"('adobe-illustrator', 'adobe-muse', 'cinematography')",Sound Effects
480,"('adobe-illustrator', 'adobe-muse', 'web-design')","Photography
"
481,"('adobe-illustrator', 'adobe-muse', 'web-design')","Motion Graphics
"
482,"('adobe-illustrator', 'adobe-muse', 'web-design')","Video Production
"
483,"('adobe-illustrator', 'adobe-muse', 'web-design')","Voice Over
"
484,"('adobe-illustrator', 'adobe-muse', 'web-design')","Video Editing
"
485,"('adobe-illustrator', 'adobe-muse', 'web-design')","Subtitle
"
486,"('adobe-illustrator', 'adobe-muse', 'web-design')","3D & Animation
"
487,"('adobe-illustrator', 'adobe-muse', 'web-design')",Sound Effects
488,"('adobe-illustrator', 'adobe-muse', 'concept-development')","Photography
"
489,"('adobe-illustrator', 'adobe-muse', 'concept-development')","Motion Graphics
"
490,"('adobe-illustrator', 'adobe-muse', 'concept-development')","Video Production
"
491,"('adobe-illustrator', 'adobe-muse', 'concept-development')","Voice Over
"
492,"('adobe-illustrator', 'adobe-muse', 'concept-development')","Video Editing
"
493,"('adobe-illustrator', 'adobe-muse', 'concept-development')","Subtitle
"
494,"('adobe-illustrator', 'adobe-muse', 'concept-development')","3D & Animation
"
495,"('adobe-illustrator', 'adobe-muse', 'concept-development')",Sound Effects
496,"('adobe-illustrator', 'adobe-muse', '3d-modeling')","Photography
"
497,"('adobe-illustrator', 'adobe-muse', '3d-modeling')","Motion Graphics
"
498,"('adobe-illustrator', 'adobe-muse', '3d-modeling')","Video Production
"
499,"('adobe-illustrator', 'adobe-muse', '3d-modeling')","Voice Over
"
500,"('adobe-illustrator', 'adobe-muse', '3d-modeling')","Video Editing
"
501,"('adobe-illustrator', 'adobe-muse', '3d-modeling')","Subtitle
"
502,"('adobe-illustrator', 'adobe-muse', '3d-modeling')","3D & Animation
"
503,"('adobe-illustrator', 'adobe-muse', '3d-modeling')",Sound Effects
504,"('adobe-illustrator', 'adobe-muse', 'fl-studio')","Photography
"
505,"('adobe-illustrator', 'adobe-muse', 'fl-studio')","Motion Graphics
"
506,"('adobe-illustrator', 'adobe-muse', 'fl-studio')","Video Production
"
507,"('adobe-illustrator', 'adobe-muse', 'fl-studio')","Voice Over
"
508,"('adobe-illustrator', 'adobe-muse', 'fl-studio')","Video Editing
"
509,"('adobe-illustrator', 'adobe-muse', 'fl-studio')","Subtitle
"
510,"('adobe-illustrator', 'adobe-muse', 'fl-studio')","3D & Animation
"
511,"('adobe-illustrator', 'adobe-muse', 'fl-studio')",Sound Effects
512,"('adobe-illustrator', 'adobe-muse', 'ableton')","Photography
"
513,"('adobe-illustrator', 'adobe-muse', 'ableton')","Motion Graphics
"
514,"('adobe-illustrator', 'adobe-muse', 'ableton')","Video Production
"
515,"('adobe-illustrator', 'adobe-muse', 'ableton')","Voice Over
"
516,"('adobe-illustrator', 'adobe-muse', 'ableton')","Video Editing
"
517,"('adobe-illustrator', 'adobe-muse', 'ableton')","Subtitle
"
518,"('adobe-illustrator', 'adobe-muse', 'ableton')","3D & Animation
"
519,"('adobe-illustrator', 'adobe-muse', 'ableton')",Sound Effects
520,"('adobe-illustrator', 'digital-marketing', 'adobe-photoshop')","Photography
"
521,"('adobe-illustrator', 'digital-marketing', 'adobe-photoshop')","Motion Graphics
"
522,"('adobe-illustrator', 'digital-marketing', 'adobe-photoshop')","Video Production
"
523,"('adobe-illustrator', 'digital-marketing', 'adobe-photoshop')","Voice Over
"
524,"('adobe-illustrator', 'digital-marketing', 'adobe-photoshop')","Video Editing
"
525,"('adobe-illustrator', 'digital-marketing', 'adobe-photoshop')","Subtitle
"
526,"('adobe-illustrator', 'digital-marketing', 'adobe-photoshop')","3D & Animation
"
527,"('adobe-illustrator', 'digital-marketing', 'adobe-photoshop')",Sound Effects
528,"('adobe-illustrator', 'digital-marketing', 'adobe-premiere-pro')","Photography
"
529,"('adobe-illustrator', 'digital-marketing', 'adobe-premiere-pro')","Motion Graphics
"
530,"('adobe-illustrator', 'digital-marketing', 'adobe-premiere-pro')","Video Production
"
531,"('adobe-illustrator', 'digital-marketing', 'adobe-premiere-pro')","Voice Over
"
532,"('adobe-illustrator', 'digital-marketing', 'adobe-premiere-pro')","Video Editing
"
533,"('adobe-illustrator', 'digital-marketing', 'adobe-premiere-pro')","Subtitle
"
534,"('adobe-illustrator', 'digital-marketing', 'adobe-premiere-pro')","3D & Animation
"
535,"('adobe-illustrator', 'digital-marketing', 'adobe-premiere-pro')",Sound Effects
536,"('adobe-illustrator', 'digital-marketing', 'adobe-after-effect')","Photography
"
537,"('adobe-illustrator', 'digital-marketing', 'adobe-after-effect')","Motion Graphics
"
538,"('adobe-illustrator', 'digital-marketing', 'adobe-after-effect')","Video Production
"
539,"('adobe-illustrator', 'digital-marketing', 'adobe-after-effect')","Voice Over
"
540,"('adobe-illustrator', 'digital-marketing', 'adobe-after-effect')","Video Editing
"
541,"('adobe-illustrator', 'digital-marketing', 'adobe-after-effect')","Subtitle
"
