id,skill_set,subcategory
450,"('advising', 'financial-modeling', 'investment-banking')","Finance & Accounting
"
451,"('advising', 'financial-modeling', 'investment-banking')","Company’s Trade Registration 
"
452,"('advising', 'financial-modeling', 'investment-banking')","Marketing
"
453,"('advising', 'financial-modeling', 'investment-banking')","Branding
"
454,"('advising', 'financial-modeling', 'investment-banking')",Law
455,"('advising', 'financial-modeling', 'business-valuation')","Self Improvement
"
456,"('advising', 'financial-modeling', 'business-valuation')","Create Business & Startup
"
457,"('advising', 'financial-modeling', 'business-valuation')","Finance & Accounting
"
458,"('advising', 'financial-modeling', 'business-valuation')","Company’s Trade Registration 
"
459,"('advising', 'financial-modeling', 'business-valuation')","Marketing
"
460,"('advising', 'financial-modeling', 'business-valuation')","Branding
"
461,"('advising', 'financial-modeling', 'business-valuation')",Law
462,"('advising', 'valuation', 'consulting')","Self Improvement
"
463,"('advising', 'valuation', 'consulting')","Create Business & Startup
"
464,"('advising', 'valuation', 'consulting')","Finance & Accounting
"
465,"('advising', 'valuation', 'consulting')","Company’s Trade Registration 
"
466,"('advising', 'valuation', 'consulting')","Marketing
"
467,"('advising', 'valuation', 'consulting')","Branding
"
468,"('advising', 'valuation', 'consulting')",Law
469,"('advising', 'valuation', 'career-growth')","Self Improvement
"
470,"('advising', 'valuation', 'career-growth')","Create Business & Startup
"
471,"('advising', 'valuation', 'career-growth')","Finance & Accounting
"
472,"('advising', 'valuation', 'career-growth')","Company’s Trade Registration 
"
473,"('advising', 'valuation', 'career-growth')","Marketing
"
474,"('advising', 'valuation', 'career-growth')","Branding
"
475,"('advising', 'valuation', 'career-growth')",Law
476,"('advising', 'valuation', 'startup')","Self Improvement
"
477,"('advising', 'valuation', 'startup')","Create Business & Startup
"
478,"('advising', 'valuation', 'startup')","Finance & Accounting
"
479,"('advising', 'valuation', 'startup')","Company’s Trade Registration 
"
480,"('advising', 'valuation', 'startup')","Marketing
"
481,"('advising', 'valuation', 'startup')","Branding
"
482,"('advising', 'valuation', 'startup')",Law
483,"('advising', 'valuation', 'financial-modeling')","Self Improvement
"
484,"('advising', 'valuation', 'financial-modeling')","Create Business & Startup
"
485,"('advising', 'valuation', 'financial-modeling')","Finance & Accounting
"
486,"('advising', 'valuation', 'financial-modeling')","Company’s Trade Registration 
"
487,"('advising', 'valuation', 'financial-modeling')","Marketing
"
488,"('advising', 'valuation', 'financial-modeling')","Branding
"
489,"('advising', 'valuation', 'financial-modeling')",Law
490,"('advising', 'valuation', 'investment-banking')","Self Improvement
"
491,"('advising', 'valuation', 'investment-banking')","Create Business & Startup
"
492,"('advising', 'valuation', 'investment-banking')","Finance & Accounting
"
493,"('advising', 'valuation', 'investment-banking')","Company’s Trade Registration 
"
494,"('advising', 'valuation', 'investment-banking')","Marketing
"
495,"('advising', 'valuation', 'investment-banking')","Branding
"
496,"('advising', 'valuation', 'investment-banking')",Law
497,"('advising', 'valuation', 'business-valuation')","Self Improvement
"
498,"('advising', 'valuation', 'business-valuation')","Create Business & Startup
"
499,"('advising', 'valuation', 'business-valuation')","Finance & Accounting
"
500,"('advising', 'valuation', 'business-valuation')","Company’s Trade Registration 
"
501,"('advising', 'valuation', 'business-valuation')","Marketing
"
502,"('advising', 'valuation', 'business-valuation')","Branding
"
503,"('advising', 'valuation', 'business-valuation')",Law
504,"('advising', 'investment-banking', 'consulting')","Self Improvement
"
505,"('advising', 'investment-banking', 'consulting')","Create Business & Startup
"
506,"('advising', 'investment-banking', 'consulting')","Finance & Accounting
"
507,"('advising', 'investment-banking', 'consulting')","Company’s Trade Registration 
"
508,"('advising', 'investment-banking', 'consulting')","Marketing
"
509,"('advising', 'investment-banking', 'consulting')","Branding
"
510,"('advising', 'investment-banking', 'consulting')",Law
511,"('advising', 'investment-banking', 'career-growth')","Self Improvement
"
512,"('advising', 'investment-banking', 'career-growth')","Create Business & Startup
"
513,"('advising', 'investment-banking', 'career-growth')","Finance & Accounting
"
514,"('advising', 'investment-banking', 'career-growth')","Company’s Trade Registration 
"
515,"('advising', 'investment-banking', 'career-growth')","Marketing
"
516,"('advising', 'investment-banking', 'career-growth')","Branding
"
517,"('advising', 'investment-banking', 'career-growth')",Law
518,"('advising', 'investment-banking', 'startup')","Self Improvement
"
519,"('advising', 'investment-banking', 'startup')","Create Business & Startup
"
520,"('advising', 'investment-banking', 'startup')","Finance & Accounting
"
521,"('advising', 'investment-banking', 'startup')","Company’s Trade Registration 
"
522,"('advising', 'investment-banking', 'startup')","Marketing
"
523,"('advising', 'investment-banking', 'startup')","Branding
"
524,"('advising', 'investment-banking', 'startup')",Law
525,"('advising', 'investment-banking', 'financial-modeling')","Self Improvement
"
526,"('advising', 'investment-banking', 'financial-modeling')","Create Business & Startup
"
527,"('advising', 'investment-banking', 'financial-modeling')","Finance & Accounting
"
528,"('advising', 'investment-banking', 'financial-modeling')","Company’s Trade Registration 
"
529,"('advising', 'investment-banking', 'financial-modeling')","Marketing
"
530,"('advising', 'investment-banking', 'financial-modeling')","Branding
"
531,"('advising', 'investment-banking', 'financial-modeling')",Law
532,"('advising', 'investment-banking', 'valuation')","Self Improvement
"
533,"('advising', 'investment-banking', 'valuation')","Create Business & Startup
"
534,"('advising', 'investment-banking', 'valuation')","Finance & Accounting
"
535,"('advising', 'investment-banking', 'valuation')","Company’s Trade Registration 
"
536,"('advising', 'investment-banking', 'valuation')","Marketing
"
537,"('advising', 'investment-banking', 'valuation')","Branding
"
538,"('advising', 'investment-banking', 'valuation')",Law
539,"('advising', 'investment-banking', 'business-valuation')","Self Improvement
"
540,"('advising', 'investment-banking', 'business-valuation')","Create Business & Startup
"
541,"('advising', 'investment-banking', 'business-valuation')","Finance & Accounting
"
542,"('advising', 'investment-banking', 'business-valuation')","Company’s Trade Registration 
"
543,"('advising', 'investment-banking', 'business-valuation')","Marketing
"
544,"('advising', 'investment-banking', 'business-valuation')","Branding
"
545,"('advising', 'investment-banking', 'business-valuation')",Law
546,"('advising', 'business-valuation', 'consulting')","Self Improvement
"
547,"('advising', 'business-valuation', 'consulting')","Create Business & Startup
"
548,"('advising', 'business-valuation', 'consulting')","Finance & Accounting
"
549,"('advising', 'business-valuation', 'consulting')","Company’s Trade Registration 
"
550,"('advising', 'business-valuation', 'consulting')","Marketing
"
551,"('advising', 'business-valuation', 'consulting')","Branding
"
552,"('advising', 'business-valuation', 'consulting')",Law
553,"('advising', 'business-valuation', 'career-growth')","Self Improvement
"
554,"('advising', 'business-valuation', 'career-growth')","Create Business & Startup
"
555,"('advising', 'business-valuation', 'career-growth')","Finance & Accounting
"
556,"('advising', 'business-valuation', 'career-growth')","Company’s Trade Registration 
"
557,"('advising', 'business-valuation', 'career-growth')","Marketing
"
558,"('advising', 'business-valuation', 'career-growth')","Branding
"
559,"('advising', 'business-valuation', 'career-growth')",Law
560,"('advising', 'business-valuation', 'startup')","Self Improvement
"
561,"('advising', 'business-valuation', 'startup')","Create Business & Startup
"
562,"('advising', 'business-valuation', 'startup')","Finance & Accounting
"
563,"('advising', 'business-valuation', 'startup')","Company’s Trade Registration 
"
564,"('advising', 'business-valuation', 'startup')","Marketing
"
565,"('advising', 'business-valuation', 'startup')","Branding
"
566,"('advising', 'business-valuation', 'startup')",Law
567,"('advising', 'business-valuation', 'financial-modeling')","Self Improvement
"
568,"('advising', 'business-valuation', 'financial-modeling')","Create Business & Startup
"
569,"('advising', 'business-valuation', 'financial-modeling')","Finance & Accounting
"
570,"('advising', 'business-valuation', 'financial-modeling')","Company’s Trade Registration 
"
571,"('advising', 'business-valuation', 'financial-modeling')","Marketing
"
572,"('advising', 'business-valuation', 'financial-modeling')","Branding
"
573,"('advising', 'business-valuation', 'financial-modeling')",Law
574,"('advising', 'business-valuation', 'valuation')","Self Improvement
"
575,"('advising', 'business-valuation', 'valuation')","Create Business & Startup
"
576,"('advising', 'business-valuation', 'valuation')","Finance & Accounting
"
577,"('advising', 'business-valuation', 'valuation')","Company’s Trade Registration 
"
578,"('advising', 'business-valuation', 'valuation')","Marketing
"
579,"('advising', 'business-valuation', 'valuation')","Branding
"
580,"('advising', 'business-valuation', 'valuation')",Law
581,"('advising', 'business-valuation', 'investment-banking')","Self Improvement
"
582,"('advising', 'business-valuation', 'investment-banking')","Create Business & Startup
"
583,"('advising', 'business-valuation', 'investment-banking')","Finance & Accounting
"
584,"('advising', 'business-valuation', 'investment-banking')","Company’s Trade Registration 
"
585,"('advising', 'business-valuation', 'investment-banking')","Marketing
"
586,"('advising', 'business-valuation', 'investment-banking')","Branding
"
587,"('advising', 'business-valuation', 'investment-banking')",Law
